x,y,concentration,velocity_x,velocity_y,pressure,strain_trace,von_mises_stress
0.45,0.15,0.857803,1.32451e-06,0.257778,0,0.0379296,812582
0.5,0.15,0.857996,-2.4649e-06,0.258379,0,0.0396868,812352
0.55,0.15,0.8581,-3.25795e-06,0.258736,0,0.0407417,820894
0.6,0.15,0.858155,-2.91479e-06,0.258947,0,0.041369,829105
0.65,0.15,0.858185,-2.26224e-06,0.25907,0,0.0417391,835084
0.7,0.15,0.858201,-1.62992e-06,0.259142,0,0.041956,839010
0.75,0.15,0.85821,-1.12192e-06,0.259184,0,0.0420824,841462
0.8,0.15,0.858215,-7.48955e-07,0.259209,0,0.0421558,842952
0.85,0.15,0.858217,-4.89246e-07,0.259223,0,0.0421981,843841
0.9,0.15,0.858219,-3.14554e-07,0.259231,0,0.0422225,844367
0.95,0.15,0.858219,-1.99848e-07,0.259235,0,0.0422365,844675
1,0.15,0.85822,-1.25836e-07,0.259238,0,0.0422445,844854
1.05,0.15,0.85822,-7.86962e-08,0.25924,0,0.0422491,844959
1.1,0.15,0.85822,-4.89639e-08,0.25924,0,0.0422517,845020
1.15,0.15,0.85822,-3.0349e-08,0.259241,0,0.0422532,845055
1.2,0.15,0.85822,-1.87591e-08,0.259241,0,0.042254,845075
1.25,0.15,0.85822,-1.1573e-08,0.259241,0,0.0422545,845086
1.3,0.15,0.85822,-7.13093e-09,0.259242,0,0.0422548,845093
1.35,0.15,0.85822,-4.39093e-09,0.259242,0,0.0422549,845097
1.4,0.15,0.85822,-2.70321e-09,0.259242,0,0.042255,845099
1.45,0.15,0.85822,-1.66452e-09,0.259242,0,0.042255,845100
1.5,0.15,0.85822,-1.02548e-09,0.259242,0,0.0422551,845101
1.55,0.15,0.85822,-6.32293e-10,0.259242,0,0.0422551,845102
1.6,0.15,0.85822,-3.90275e-10,0.259242,0,0.0422551,845102
1.65,0.15,0.85822,-2.41197e-10,0.259242,0,0.0422551,845102
1.7,0.15,0.85822,-1.49278e-10,0.259242,0,0.0422551,845102
1.75,0.15,0.85822,-9.25329e-11,0.259242,0,0.0422551,845102
1.8,0.15,0.85822,-5.74549e-11,0.259242,0,0.0422551,845102
1.85,0.15,0.85822,-3.57397e-11,0.259242,0,0.0422551,845102
1.9,0.15,0.85822,-2.22796e-11,0.259242,0,0.0422551,845102
1.95,0.15,0.85822,-1.39315e-11,0.259242,0,0.0422551,845102
2,0.15,0.85822,-8.76146e-12,0.259242,0,0.0422551,845102
2.05,0.15,0.85822,-5.58343e-12,0.259242,0,0.0422551,845102
2.1,0.15,0.85822,-3.6775e-12,0.259242,0,0.0422551,845102
2.15,0.15,0.85822,-2.62107e-12,0.259242,0,0.0422551,845102
2.2,0.15,0.85822,-2.19086e-12,0.259242,0,0.0422551,845102
2.25,0.15,0.85822,-2.31193e-12,0.259242,0,0.0422551,845102
2.3,0.15,0.85822,-3.04048e-12,0.259242,0,0.0422551,845102
2.35,0.15,0.85822,-4.57467e-12,0.259242,0,0.0422551,845102
2.4,0.15,0.85822,-7.2924e-12,0.259242,0,0.0422551,845102
2.45,0.15,0.85822,-1.18193e-11,0.259242,0,0.0422551,845102
2.5,0.15,0.85822,-1.91328e-11,0.259242,0,0.0422551,845102
2.55,0.15,0.85822,-3.07101e-11,0.259242,0,0.0422551,845102
2.6,0.15,0.85822,-4.87302e-11,0.259242,0,0.0422551,845102
2.65,0.15,0.85822,-7.63391e-11,0.259242,0,0.0422551,845102
2.7,0.15,0.85822,-1.17986e-10,0.259242,0,0.0422551,845102
2.75,0.15,0.85822,-1.79837e-10,0.259242,0,0.0422551,845102
2.8,0.15,0.85822,-2.70258e-10,0.259242,0,0.0422551,845102
2.85,0.15,0.85822,-4.0037e-10,0.259242,0,0.0422551,845102
2.9,0.15,0.85822,-5.84651e-10,0.259242,0,0.0422551,845102
2.95,0.15,0.85822,-8.41554e-10,0.259242,0,0.0422551,845102
3,0.15,0.85822,-1.19414e-09,0.259242,0,0.0422551,845102
3.05,0.15,0.85822,-1.67068e-09,0.259242,0,0.0422551,845102
3.1,0.15,0.85822,-2.30524e-09,0.259242,0,0.0422551,845102
3.15,0.15,0.85822,-3.13825e-09,0.259242,0,0.0422551,845102
3.2,0.15,0.85822,-4.21709e-09,0.259242,0,0.0422551,845102
3.25,0.15,0.85822,-5.59639e-09,0.259242,0,0.0422551,845102
3.3,0.15,0.85822,-7.33764e-09,0.259242,0,0.0422551,845102
3.35,0.15,0.85822,-9.50591e-09,0.259242,0,0.0422551,845103
3.4,0.15,0.85822,-1.21588e-08,0.259242,0,0.042255,845102
3.45,0.15,0.85822,-1.53155e-08,0.259242,0,0.042255,845102
3.5,0.15,0.85822,-1.8879e-08,0.259242,0,0.042255,845102
3.55,0.15,0.85822,-2.24527e-08,0.259242,0,0.042255,845101
3.6,0.15,0.85822,-2.49241e-08,0.259242,0,0.042255,845100
3.65,0.15,0.85822,-2.35534e-08,0.259242,0,0.0422551,845097
3.7,0.15,0.85822,-1.20136e-08,0.259242,0,0.0422553,845092
3.75,0.15,0.85822,2.37368e-08,0.259242,0,0.042256,845082
3.8,0.15,0.85822,1.13872e-07,0.259241,0,0.0422575,845061
3.85,0.15,0.85822,3.20364e-07,0.259241,0,0.0422608,845022
3.9,0.15,0.85822,7.5697e-07,0.259241,0,0.0422665,844960
3.95,0.15,0.85822,1.55526e-06,0.259241,0,0.0422702,844919
4,0.15,0.85822,2.37396e-06,0.259241,0,0.0422611,844976
-4,0.2,0,0,0,0,0,0
-3.95,0.2,0,0,0,0,0,0
-3.9,0.2,0,0,0,0,0,0
-3.85,0.2,0,0,0,0,0,0
-3.8,0.2,0,0,0,0,0,0
-3.75,0.2,0,0,0,0,0,0
-3.7,0.2,0,0,0,0,0,0
-3.65,0.2,0,0,0,0,0,0
-3.6,0.2,0,0,0,0,0,0
-3.55,0.2,0,0,0,0,0,0
-3.5,0.2,0,0,0,0,0,0
-3.45,0.2,0,0,0,0,0,0
-3.4,0.2,0,0,0,0,0,0
-3.35,0.2,0,0,0,0,0,0
-3.3,0.2,0,0,0,0,0,0
-3.25,0.2,0,0,0,0,0,0
-3.2,0.2,0,0,0,0,0,0
-3.15,0.2,0,0,0,0,0,0
-3.1,0.2,0,0,0,0,0,0
-3.05,0.2,0,0,0,0,0,0
-3,0.2,0,0,0,0,0,0
-2.95,0.2,0,0,0,0,0,0
-2.9,0.2,0,0,0,0,0,0
-2.85,0.2,0,0,0,0,0,0
-2.8,0.2,0,0,0,0,0,0
-2.75,0.2,0,0,0,0,0,0
-2.7,0.2,0,0,0,0,0,0
-2.65,0.2,0,0,0,0,0,0
-2.6,0.2,0,0,0,0,0,0
-2.55,0.2,0,0,0,0,0,0
-2.5,0.2,0,0,0,0,0,0
-2.45,0.2,0,0,0,0,0,0
-2.4,0.2,0,0,0,0,0,0
-2.35,0.2,0,0,0,0,0,0
-2.3,0.2,0,0,0,0,0,0
-2.25,0.2,0,0,0,0,0,0
-2.2,0.2,0,0,0,0,0,0
-2.15,0.2,0,0,0,0,0,0
-2.1,0.2,0,0,0,0,0,0
-2.05,0.2,0,0,0,0,0,0
-2,0.2,0,0,0,0,0,0
-1.95,0.2,0,0,0,0,0,0
-1.9,0.2,0,0,0,0,0,0
-1.85,0.2,0,0,0,0,0,0
-1.8,0.2,0,0,0,0,0,0
-1.75,0.2,0,0,0,0,0,0
-1.7,0.2,0,0,0,0,0,0
-1.65,0.2,0,0,0,0,0,0
-1.6,0.2,0,0,0,0,0,0
-1.55,0.2,0,0,0,0,0,0
-1.5,0.2,0,0,0,0,0,0
-1.45,0.2,0,0,0,0,0,0
-1.4,0.2,0,0,0,0,0,0
-1.35,0.2,0,0,0,0,0,0
-1.3,0.2,0,0,0,0,0,0
-1.25,0.2,0,0,0,0,0,0
-1.2,0.2,0,0,0,0,0,0
-1.15,0.2,0,0,0,0,0,0
-1.1,0.2,0,0,0,0,0,0
-1.05,0.2,0,0,0,0,0,0
-1,0.2,0,0,0,0,0,0
-0.95,0.2,0,0,0,0,0,0
-0.9,0.2,0,0,0,0,0,0
-0.85,0.2,0,0,0,0,0,0
-0.8,0.2,0,0,0,0,0,0
-0.75,0.2,0,0,0,0,0,0
-0.7,0.2,0,0,0,0,0,0
-0.65,0.2,0,0,0,0,0,0
-0.6,0.2,0,0,0,0,0,0
-0.55,0.2,0,0,0,0,0,0
-0.5,0.2,0,0,0,0,0,0
-0.45,0.2,0,0,0,0,0,0
-0.4,0.2,0,0,0,0,0,0
-0.35,0.2,0,0,0,0,0,0
-0.3,0.2,0,0,0,0,0,0
-0.25,0.2,0,0,0,0,0,0
-0.2,0.2,0,0,0,0,0,0
-0.15,0.2,0,0,0,0,0,0
-0.1,0.2,0,0,0,0,0,0
-0.05,0.2,0,0,0,0,0,0
0,0.2,0,0,0,0,0,0
0.05,0.2,0,0,0,0,0,0
0.1,0.2,0,0,0,0,0,0
0.15,0.2,0,0,0,0,0,0
0.2,0.2,0,0,0,0,0,0
0.25,0.2,0,0,0,0,0,0
0.3,0.2,0,0,0,0,0,0
0.35,0.2,0,0,0,0,0,0
0.4,0.2,0,0,0,0,0,0
0.45,0.2,0,0,0,0,0,0
0.5,0.2,0,0,0,0,0,0
0.55,0.2,0,0,0,0,0,0
0.6,0.2,0,0,0,0,0,0
0.65,0.2,0,0,0,0,0,0
0.7,0.2,0,0,0,0,0,0
0.75,0.2,0,0,0,0,0,0
0.8,0.2,0,0,0,0,0,0
0.85,0.2,0,0,0,0,0,0
0.9,0.2,0,0,0,0,0,0
0.95,0.2,0,0,0,0,0,0
1,0.2,0,0,0,0,0,0
1.05,0.2,0,0,0,0,0,0
1.1,0.2,0,0,0,0,0,0
1.15,0.2,0,0,0,0,0,0
1.2,0.2,0,0,0,0,0,0
1.25,0.2,0,0,0,0,0,0
1.3,0.2,0,0,0,0,0,0
1.35,0.2,0,0,0,0,0,0
1.4,0.2,0,0,0,0,0,0
1.45,0.2,0,0,0,0,0,0
1.5,0.2,0,0,0,0,0,0
1.55,0.2,0,0,0,0,0,0
1.6,0.2,0,0,0,0,0,0
1.65,0.2,0,0,0,0,0,0
1.7,0.2,0,0,0,0,0,0
1.75,0.2,0,0,0,0,0,0
1.8,0.2,0,0,0,0,0,0
1.85,0.2,0,0,0,0,0,0
1.9,0.2,0,0,0,0,0,0
1.95,0.2,0,0,0,0,0,0
2,0.2,0,0,0,0,0,0
2.05,0.2,0,0,0,0,0,0
2.1,0.2,0,0,0,0,0,0
2.15,0.2,0,0,0,0,0,0
2.2,0.2,0,0,0,0,0,0
2.25,0.2,0,0,0,0,0,0
2.3,0.2,0,0,0,0,0,0
2.35,0.2,0,0,0,0,0,0
2.4,0.2,0,0,0,0,0,0
2.45,0.2,0,0,0,0,0,0
2.5,0.2,0,0,0,0,0,0
2.55,0.2,0,0,0,0,0,0
2.6,0.2,0,0,0,0,0,0
2.65,0.2,0,0,0,0,0,0
2.7,0.2,0,0,0,0,0,0
2.75,0.2,0,0,0,0,0,0
2.8,0.2,0,0,0,0,0,0
2.85,0.2,0,0,0,0,0,0
2.9,0.2,0,0,0,0,0,0
2.95,0.2,0,0,0,0,0,0
3,0.2,0,0,0,0,0,0
3.05,0.2,0,0,0,0,0,0
3.1,0.2,0,0,0,0,0,0
3.15,0.2,0,0,0,0,0,0
3.2,0.2,0,0,0,0,0,0
3.25,0.2,0,0,0,0,0,0
3.3,0.2,0,0,0,0,0,0
3.35,0.2,0,0,0,0,0,0
3.4,0.2,0,0,0,0,0,0
3.45,0.2,0,0,0,0,0,0
3.5,0.2,0,0,0,0,0,0
3.55,0.2,0,0,0,0,0,0
3.6,0.2,0,0,0,0,0,0
3.65,0.2,0,0,0,0,0,0
3.7,0.2,0,0,0,0,0,0
3.75,0.2,0,0,0,0,0,0
3.8,0.2,0,0,0,0,0,0
3.85,0.2,0,0,0,0,0,0
3.9,0.2,0,0,0,0,0,0
3.95,0.2,0,0,0,0,0,0
4,0.2,0,0,0,0,0,0
-4,0.25,0,0,0,0,0,0
-3.95,0.25,0,0,0,0,0,0
-3.9,0.25,0,0,0,0,0,0
-3.85,0.25,0,0,0,0,0,0
-3.8,0.25,0,0,0,0,0,0
-3.75,0.25,0,0,0,0,0,0
-3.7,0.25,0,0,0,0,0,0
-3.65,0.25,0,0,0,0,0,0
-3.6,0.25,0,0,0,0,0,0
-3.55,0.25,0,0,0,0,0,0
-3.5,0.25,0,0,0,0,0,0
-3.45,0.25,0,0,0,0,0,0
-3.4,0.25,0,0,0,0,0,0
-3.35,0.25,0,0,0,0,0,0
-3.3,0.25,0,0,0,0,0,0
-3.25,0.25,0,0,0,0,0,0
-3.2,0.25,0,0,0,0,0,0
-3.15,0.25,0,0,0,0,0,0
-3.1,0.25,0,0,0,0,0,0
-3.05,0.25,0,0,0,0,0,0
-3,0.25,0,0,0,0,0,0
-2.95,0.25,0,0,0,0,0,0
-2.9,0.25,0,0,0,0,0,0
-2.85,0.25,0,0,0,0,0,0
-2.8,0.25,0,0,0,0,0,0
-2.75,0.25,0,0,0,0,0,0
-2.7,0.25,0,0,0,0,0,0
-2.65,0.25,0,0,0,0,0,0
-2.6,0.25,0,0,0,0,0,0
-2.55,0.25,0,0,0,0,0,0
-2.5,0.25,0,0,0,0,0,0
-2.45,0.25,0,0,0,0,0,0
-2.4,0.25,0,0,0,0,0,0
-2.35,0.25,0,0,0,0,0,0
-2.3,0.25,0,0,0,0,0,0
-2.25,0.25,0,0,0,0,0,0
-2.2,0.25,0,0,0,0,0,0
-2.15,0.25,0,0,0,0,0,0
-2.1,0.25,0,0,0,0,0,0
-2.05,0.25,0,0,0,0,0,0
-2,0.25,0,0,0,0,0,0
-1.95,0.25,0,0,0,0,0,0
-1.9,0.25,0,0,0,0,0,0
-1.85,0.25,0,0,0,0,0,0
-1.8,0.25,0,0,0,0,0,0
-1.75,0.25,0,0,0,0,0,0
-1.7,0.25,0,0,0,0,0,0
-1.65,0.25,0,0,0,0,0,0
-1.6,0.25,0,0,0,0,0,0
-1.55,0.25,0,0,0,0,0,0
-1.5,0.25,0,0,0,0,0,0
-1.45,0.25,0,0,0,0,0,0
-1.4,0.25,0,0,0,0,0,0
-1.35,0.25,0,0,0,0,0,0
-1.3,0.25,0,0,0,0,0,0
-1.25,0.25,0,0,0,0,0,0
-1.2,0.25,0,0,0,0,0,0
-1.15,0.25,0,0,0,0,0,0
-1.1,0.25,0,0,0,0,0,0
-1.05,0.25,0,0,0,0,0,0
-1,0.25,0,0,0,0,0,0
-0.95,0.25,0,0,0,0,0,0
-0.9,0.25,0,0,0,0,0,0
-0.85,0.25,0,0,0,0,0,0
-0.8,0.25,0,0,0,0,0,0
-0.75,0.25,0,0,0,0,0,0
-0.7,0.25,0,0,0,0,0,0
-0.65,0.25,0,0,0,0,0,0
-0.6,0.25,0,0,0,0,0,0
-0.55,0.25,0,0,0,0,0,0
-0.5,0.25,0,0,0,0,0,0
-0.45,0.25,0,0,0,0,0,0
-0.4,0.25,0,0,0,0,0,0
-0.35,0.25,0,0,0,0,0,0
-0.3,0.25,0,0,0,0,0,0
-0.25,0.25,0,0,0,0,0,0
-0.2,0.25,0,0,0,0,0,0
-0.15,0.25,0,0,0,0,0,0
-0.1,0.25,0,0,0,0,0,0
-0.05,0.25,0,0,0,0,0,0
0,0.25,0,0,0,0,0,0
0.05,0.25,0,0,0,0,0,0
0.1,0.25,0,0,0,0,0,0
0.15,0.25,0,0,0,0,0,0
0.2,0.25,0,0,0,0,0,0
0.25,0.25,0,0,0,0,0,0
0.3,0.25,0,0,0,0,0,0
0.35,0.25,0,0,0,0,0,0
0.4,0.25,0,0,0,0,0,0
0.45,0.25,0,0,0,0,0,0
0.5,0.25,0,0,0,0,0,0
0.55,0.25,0,0,0,0,0,0
0.6,0.25,0,0,0,0,0,0
0.65,0.25,0,0,0,0,0,0
0.7,0.25,0,0,0,0,0,0
0.75,0.25,0,0,0,0,0,0
0.8,0.25,0,0,0,0,0,0
0.85,0.25,0,0,0,0,0,0
0.9,0.25,0,0,0,0,0,0
0.95,0.25,0,0,0,0,0,0
1,0.25,0,0,0,0,0,0
1.05,0.25,0,0,0,0,0,0
1.1,0.25,0,0,0,0,0,0
1.15,0.25,0,0,0,0,0,0
1.2,0.25,0,0,0,0,0,0
1.25,0.25,0,0,0,0,0,0
1.3,0.25,0,0,0,0,0,0
1.35,0.25,0,0,0,0,0,0
1.4,0.25,0,0,0,0,0,0
1.45,0.25,0,0,0,0,0,0
1.5,0.25,0,0,0,0,0,0
1.55,0.25,0,0,0,0,0,0
1.6,0.25,0,0,0,0,0,0
1.65,0.25,0,0,0,0,0,0
1.7,0.25,0,0,0,0,0,0
1.75,0.25,0,0,0,0,0,0
1.8,0.25,0,0,0,0,0,0
1.85,0.25,0,0,0,0,0,0
1.9,0.25,0,0,0,0,0,0
1.95,0.25,0,0,0,0,0,0
2,0.25,0,0,0,0,0,0
2.05,0.25,0,0,0,0,0,0
2.1,0.25,0,0,0,0,0,0
2.15,0.25,0,0,0,0,0,0
2.2,0.25,0,0,0,0,0,0
2.25,0.25,0,0,0,0,0,0
2.3,0.25,0,0,0,0,0,0
2.35,0.25,0,0,0,0,0,0
2.4,0.25,0,0,0,0,0,0
2.45,0.25,0,0,0,0,0,0
2.5,0.25,0,0,0,0,0,0
2.55,0.25,0,0,0,0,0,0
2.6,0.25,0,0,0,0,0,0
2.65,0.25,0,0,0,0,0,0
2.7,0.25,0,0,0,0,0,0
2.75,0.25,0,0,0,0,0,0
2.8,0.25,0,0,0,0,0,0
2.85,0.25,0,0,0,0,0,0
2.9,0.25,0,0,0,0,0,0
2.95,0.25,0,0,0,0,0,0
3,0.25,0,0,0,0,0,0
3.05,0.25,0,0,0,0,0,0
3.1,0.25,0,0,0,0,0,0
3.15,0.25,0,0,0,0,0,0
3.2,0.25,0,0,0,0,0,0
3.25,0.25,0,0,0,0,0,0
3.3,0.25,0,0,0,0,0,0
3.35,0.25,0,0,0,0,0,0
3.4,0.25,0,0,0,0,0,0
3.45,0.25,0,0,0,0,0,0
3.5,0.25,0,0,0,0,0,0
3.55,0.25,0,0,0,0,0,0
3.6,0.25,0,0,0,0,0,0
3.65,0.25,0,0,0,0,0,0
3.7,0.25,0,0,0,0,0,0
3.75,0.25,0,0,0,0,0,0
3.8,0.25,0,0,0,0,0,0
3.85,0.25,0,0,0,0,0,0
3.9,0.25,0,0,0,0,0,0
3.95,0.25,0,0,0,0,0,0
4,0.25,0,0,0,0,0,0
-4,0.3,0,0,0,0,0,0
-3.95,0.3,0,0,0,0,0,0
-3.9,0.3,0,0,0,0,0,0
-3.85,0.3,0,0,0,0,0,0
-3.8,0.3,0,0,0,0,0,0
-3.75,0.3,0,0,0,0,0,0
-3.7,0.3,0,0,0,0,0,0
-3.65,0.3,0,0,0,0,0,0
-3.6,0.3,0,0,0,0,0,0
-3.55,0.3,0,0,0,0,0,0
-3.5,0.3,0,0,0,0,0,0
-3.45,0.3,0,0,0,0,0,0
-3.4,0.3,0,0,0,0,0,0
-3.35,0.3,0,0,0,0,0,0
-3.3,0.3,0,0,0,0,0,0
-3.25,0.3,0,0,0,0,0,0
-3.2,0.3,0,0,0,0,0,0
-3.15,0.3,0,0,0,0,0,0
-3.1,0.3,0,0,0,0,0,0
-3.05,0.3,0,0,0,0,0,0
-3,0.3,0,0,0,0,0,0
-2.95,0.3,0,0,0,0,0,0
-2.9,0.3,0,0,0,0,0,0
-2.85,0.3,0,0,0,0,0,0
-2.8,0.3,0,0,0,0,0,0
-2.75,0.3,0,0,0,0,0,0
-2.7,0.3,0,0,0,0,0,0
-2.65,0.3,0,0,0,0,0,0
-2.6,0.3,0,0,0,0,0,0
-2.55,0.3,0,0,0,0,0,0
-2.5,0.3,0,0,0,0,0,0
-2.45,0.3,0,0,0,0,0,0
-2.4,0.3,0,0,0,0,0,0
-2.35,0.3,0,0,0,0,0,0
-2.3,0.3,0,0,0,0,0,0
-2.25,0.3,0,0,0,0,0,0
-2.2,0.3,0,0,0,0,0,0
-2.15,0.3,0,0,0,0,0,0
-2.1,0.3,0,0,0,0,0,0
-2.05,0.3,0,0,0,0,0,0
-2,0.3,0,0,0,0,0,0
-1.95,0.3,0,0,0,0,0,0
-1.9,0.3,0,0,0,0,0,0
-1.85,0.3,0,0,0,0,0,0
-1.8,0.3,0,0,0,0,0,0
-1.75,0.3,0,0,0,0,0,0
-1.7,0.3,0,0,0,0,0,0
-1.65,0.3,0,0,0,0,0,0
-1.6,0.3,0,0,0,0,0,0
-1.55,0.3,0,0,0,0,0,0
-1.5,0.3,0,0,0,0,0,0
-1.45,0.3,0,0,0,0,0,0
-1.4,0.3,0,0,0,0,0,0
-1.35,0.3,0,0,0,0,0,0
-1.3,0.3,0,0,0,0,0,0
-1.25,0.3,0,0,0,0,0,0
-1.2,0.3,0,0,0,0,0,0
-1.15,0.3,0,0,0,0,0,0
-1.1,0.3,0,0,0,0,0,0
-1.05,0.3,0,0,0,0,0,0
-1,0.3,0,0,0,0,0,0
-0.95,0.3,0,0,0,0,0,0
-0.9,0.3,0,0,0,0,0,0
-0.85,0.3,0,0,0,0,0,0
-0.8,0.3,0,0,0,0,0,0
-0.75,0.3,0,0,0,0,0,0
-0.7,0.3,0,0,0,0,0,0
-0.65,0.3,0,0,0,0,0,0
-0.6,0.3,0,0,0,0,0,0
-0.55,0.3,0,0,0,0,0,0
-0.5,0.3,0,0,0,0,0,0
-0.45,0.3,0,0,0,0,0,0
-0.4,0.3,0,0,0,0,0,0
-0.35,0.3,0,0,0,0,0,0
-0.3,0.3,0,0,0,0,0,0
-0.25,0.3,0,0,0,0,0,0
-0.2,0.3,0,0,0,0,0,0
-0.15,0.3,0,0,0,0,0,0
-0.1,0.3,0,0,0,0,0,0
-0.05,0.3,0,0,0,0,0,0
0,0.3,0,0,0,0,0,0
0.05,0.3,0,0,0,0,0,0
0.1,0.3,0,0,0,0,0,0
0.15,0.3,0,0,0,0,0,0
0.2,0.3,0,0,0,0,0,0
0.25,0.3,0,0,0,0,0,0
0.3,0.3,0,0,0,0,0,0
0.35,0.3,0,0,0,0,0,0
0.4,0.3,0,0,0,0,0,0
0.45,0.3,0,0,0,0,0,0
0.5,0.3,0,0,0,0,0,0
0.55,0.3,0,0,0,0,0,0
0.6,0.3,0,0,0,0,0,0
0.65,0.3,0,0,0,0,0,0
0.7,0.3,0,0,0,0,0,0
0.75,0.3,0,0,0,0,0,0
0.8,0.3,0,0,0,0,0,0
0.85,0.3,0,0,0,0,0,0
0.9,0.3,0,0,0,0,0,0
0.95,0.3,0,0,0,0,0,0
1,0.3,0,0,0,0,0,0
1.05,0.3,0,0,0,0,0,0
1.1,0.3,0,0,0,0,0,0
1.15,0.3,0,0,0,0,0,0
1.2,0.3,0,0,0,0,0,0
1.25,0.3,0,0,0,0,0,0
1.3,0.3,0,0,0,0,0,0
1.35,0.3,0,0,0,0,0,0
1.4,0.3,0,0,0,0,0,0
1.45,0.3,0,0,0,0,0,0
1.5,0.3,0,0,0,0,0,0
1.55,0.3,0,0,0,0,0,0
1.6,0.3,0,0,0,0,0,0
1.65,0.3,0,0,0,0,0,0
1.7,0.3,0,0,0,0,0,0
1.75,0.3,0,0,0,0,0,0
1.8,0.3,0,0,0,0,0,0
1.85,0.3,0,0,0,0,0,0
1.9,0.3,0,0,0,0,0,0
1.95,0.3,0,0,0,0,0,0
2,0.3,0,0,0,0,0,0
2.05,0.3,0,0,0,0,0,0
2.1,0.3,0,0,0,0,0,0
2.15,0.3,0,0,0,0,0,0
2.2,0.3,0,0,0,0,0,0
2.25,0.3,0,0,0,0,0,0
2.3,0.3,0,0,0,0,0,0
2.35,0.3,0,0,0,0,0,0
2.4,0.3,0,0,0,0,0,0
2.45,0.3,0,0,0,0,0,0
2.5,0.3,0,0,0,0,0,0
2.55,0.3,0,0,0,0,0,0
2.6,0.3,0,0,0,0,0,0
2.65,0.3,0,0,0,0,0,0
2.7,0.3,0,0,0,0,0,0
2.75,0.3,0,0,0,0,0,0
2.8,0.3,0,0,0,0,0,0
2.85,0.3,0,0,0,0,0,0
2.9,0.3,0,0,0,0,0,0
2.95,0.3,0,0,0,0,0,0
3,0.3,0,0,0,0,0,0
3.05,0.3,0,0,0,0,0,0
3.1,0.3,0,0,0,0,0,0
3.15,0.3,0,0,0,0,0,0
3.2,0.3,0,0,0,0,0,0
3.25,0.3,0,0,0,0,0,0
3.3,0.3,0,0,0,0,0,0
3.35,0.3,0,0,0,0,0,0
3.4,0.3,0,0,0,0,0,0
3.45,0.3,0,0,0,0,0,0
3.5,0.3,0,0,0,0,0,0
3.55,0.3,0,0,0,0,0,0
3.6,0.3,0,0,0,0,0,0
3.65,0.3,0,0,0,0,0,0
3.7,0.3,0,0,0,0,0,0
3.75,0.3,0,0,0,0,0,0
3.8,0.3,0,0,0,0,0,0
3.85,0.3,0,0,0,0,0,0
3.9,0.3,0,0,0,0,0,0
3.95,0.3,0,0,0,0,0,0
4,0.3,0,0,0,0,0,0
-4,0.35,0,0,0,0,0,0
-3.95,0.35,0,0,0,0,0,0
-3.9,0.35,0,0,0,0,0,0
-3.85,0.35,0,0,0,0,0,0
-3.8,0.35,0,0,0,0,0,0
-3.75,0.35,0,0,0,0,0,0
-3.7,0.35,0,0,0,0,0,0
-3.65,0.35,0,0,0,0,0,0
-3.6,0.35,0,0,0,0,0,0
-3.55,0.35,0,0,0,0,0,0
-3.5,0.35,0,0,0,0,0,0
-3.45,0.35,0,0,0,0,0,0
-3.4,0.35,0,0,0,0,0,0
-3.35,0.35,0,0,0,0,0,0
-3.3,0.35,0,0,0,0,0,0
-3.25,0.35,0,0,0,0,0,0
-3.2,0.35,0,0,0,0,0,0
-3.15,0.35,0,0,0,0,0,0
-3.1,0.35,0,0,0,0,0,0
-3.05,0.35,0,0,0,0,0,0
-3,0.35,0,0,0,0,0,0
-2.95,0.35,0,0,0,0,0,0
-2.9,0.35,0,0,0,0,0,0
-2.85,0.35,0,0,0,0,0,0
-2.8,0.35,0,0,0,0,0,0
-2.75,0.35,0,0,0,0,0,0
-2.7,0.35,0,0,0,0,0,0
-2.65,0.35,0,0,0,0,0,0
-2.6,0.35,0,0,0,0,0,0
-2.55,0.35,0,0,0,0,0,0
-2.5,0.35,0,0,0,0,0,0
-2.45,0.35,0,0,0,0,0,0
-2.4,0.35,0,0,0,0,0,0
-2.35,0.35,0,0,0,0,0,0
-2.3,0.35,0,0,0,0,0,0
-2.25,0.35,0,0,0,0,0,0
-2.2,0.35,0,0,0,0,0,0
-2.15,0.35,0,0,0,0,0,0
-2.1,0.35,0,0,0,0,0,0
-2.05,0.35,0,0,0,0,0,0
-2,0.35,0,0,0,0,0,0
-1.95,0.35,0,0,0,0,0,0
-1.9,0.35,0,0,0,0,0,0
-1.85,0.35,0,0,0,0,0,0
-1.8,0.35,0,0,0,0,0,0
-1.75,0.35,0,0,0,0,0,0
-1.7,0.35,0,0,0,0,0,0
-1.65,0.35,0,0,0,0,0,0
-1.6,0.35,0,0,0,0,0,0
-1.55,0.35,0,0,0,0,0,0
-1.5,0.35,0,0,0,0,0,0
-1.45,0.35,0,0,0,0,0,0
-1.4,0.35,0,0,0,0,0,0
-1.35,0.35,0,0,0,0,0,0
-1.3,0.35,0,0,0,0,0,0
-1.25,0.35,0,0,0,0,0,0
-1.2,0.35,0,0,0,0,0,0
-1.15,0.35,0,0,0,0,0,0
-1.1,0.35,0,0,0,0,0,0
-1.05,0.35,0,0,0,0,0,0
-1,0.35,0,0,0,0,0,0
-0.95,0.35,0,0,0,0,0,0
-0.9,0.35,0,0,0,0,0,0
-0.85,0.35,0,0,0,0,0,0
-0.8,0.35,0,0,0,0,0,0
-0.75,0.35,0,0,0,0,0,0
-0.7,0.35,0,0,0,0,0,0
